gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLTV,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
Male,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,No,3463,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119,47,No,No,No,0,None,0,14,No,No,Yes,0,0,0,264.8,4
Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,No,5918,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855,63,No,Yes,Yes,1,None,15.94,19,Yes,Yes,Yes,0,0,940.46,5482.36,4
Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81,4976.15,No,4151,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786,27,Yes,Yes,Yes,1,None,32.96,41,Yes,Yes,Yes,0,0,2010.56,6986.71,4
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,No,4331,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838,22,Yes,Yes,Yes,4,None,8.33,59,Yes,No,No,0,10,599.76,8152.01,3
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,No,2333,San Jose,95119,"37.233226, -121.78809",37.233226,-121.78809,27,Yes,Yes,Yes,6,Offer D,16.74,0,No,No,No,0,0,217.62,468.87,5
Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,No,5038,San Jose,95120,"37.186141, -121.843554",37.186141,-121.843554,50,No,Yes,Yes,6,None,19.23,0,No,No,No,0,0,1230.72,2826.22,4
Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,No,4883,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567,54,No,No,No,0,Offer D,37.45,5,Yes,Yes,Yes,0,0,374.5,1060.05,3
Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,No,6354,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375,55,No,Yes,No,0,Offer B,19.25,19,No,No,Yes,0,0,1251.25,5125.35,3
Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,No,6193,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037,21,Yes,Yes,Yes,3,Offer B,42.68,51,Yes,Yes,Yes,0,0,2646.16,9537.56,3
Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,No,4712,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763,20,Yes,Yes,Yes,8,Offer B,47.46,53,Yes,Yes,Yes,0,0,2610.3,7527.25,3
Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373,No,5701,San Jose,95126,"37.327069, -121.916819",37.327069,-121.916819,29,Yes,Yes,Yes,8,None,12.12,59,No,No,No,0,110,303,1786,3
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,2978,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,55,No,No,No,0,None,38.21,13,No,No,Yes,0,0,38.21,88.01,3
Male,1,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No,4772,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477,69,No,Yes,Yes,9,None,37.09,0,No,No,No,0,0,2373.76,3922.41,3
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95,3440.25,No,3057,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775,50,No,Yes,Yes,3,None,5.99,6,Yes,No,Yes,0,0,215.64,3655.89,5
Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,No,5117,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349,37,No,Yes,Yes,1,Offer B,4.69,4,Yes,No,Yes,0,0,286.09,4512.79,4
Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,No,2715,San Jose,95134,"37.42765, -121.945416",37.42765,-121.945416,32,No,No,No,0,None,0,58,No,No,Yes,0,0,0,1023.75,4
Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,No,4751,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494,51,No,Yes,Yes,2,None,21.86,29,Yes,No,Yes,0,0,1486.48,8560.88,4
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,No,6295,Mount Hamilton,95140,"37.382909, -121.634151",37.382909,-121.634151,39,No,Yes,Yes,8,None,11.02,17,No,Yes,No,0,100,793.44,7743.19,4
Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,No,6302,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179,59,No,Yes,Yes,4,None,0,6,Yes,Yes,Yes,0,0,0,3263.6,4
Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,No,4565,Stockton,95202,"37.959706, -121.287669",37.959706,-121.287669,56,No,No,No,0,Offer B,12.99,0,No,No,No,0,0,740.43,1993.28,3
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,No,4925,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761,20,Yes,No,No,0,Offer E,18.28,0,No,No,No,0,0,73.12,140.67,3
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,No,2422,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568,69,No,No,No,0,None,22.34,12,No,No,Yes,0,0,22.34,92.54,5
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81,5750,No,4237,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051,22,Yes,Yes,Yes,8,None,2.73,59,Yes,Yes,Yes,0,0,196.56,5946.56,3
Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,No,3503,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029,42,No,Yes,Yes,6,None,31.55,23,Yes,No,Yes,0,0,662.55,2212.3,4
Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,No,5187,Stockton,95207,"38.002125, -121.324979",38.002125,-121.324979,42,No,Yes,Yes,1,None,19.49,0,No,No,No,0,0,1383.79,3194.34,4
Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,No,4948,Stockton,95210,"38.033219, -121.297433",38.033219,-121.297433,72,No,No,No,0,None,23.4,27,Yes,Yes,Yes,0,0,1614.6,9082.15,3
Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85,5484.4,No,5472,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653,41,No,Yes,Yes,5,Offer B,11.85,2,Yes,Yes,Yes,0,0,758.4,6242.8,4
Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,No,5433,Stockton,95215,"37.946282, -121.139499",37.946282,-121.139499,48,No,No,No,0,None,24.79,0,No,No,No,0,0,396.64,691.54,5
Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,No,5685,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999,33,No,No,No,0,Offer E,6.36,0,No,No,No,0,0,25.44,122.94,4
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,No,5916,Arnold,95223,"38.32153, -120.236358",38.32153,-120.236358,44,No,No,No,0,Offer E,27.08,0,No,No,No,0,0,27.08,47.03,4
Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,No,2675,Avery,95224,"38.208336, -120.339938",38.208336,-120.339938,32,No,No,No,0,None,0,8,No,No,Yes,0,0,0,476.8,3
Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,No,3527,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817,47,No,No,No,0,Offer E,21.3,7,No,No,No,0,10,42.6,154.25,5
Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,No,3652,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666,20,Yes,Yes,Yes,3,None,8.3,48,Yes,No,Yes,0,0,157.7,1288.55,3
Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,4294,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,50,No,No,No,0,Offer B,33.66,20,Yes,No,Yes,0,0,1346.4,4878.65,4
Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,No,4892,Copperopolis,95228,"37.943954, -120.67108",37.943954,-120.67108,67,No,Yes,Yes,6,None,39.38,30,Yes,No,Yes,0,0,2599.08,9490.53,4
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,No,2847,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,25,Yes,No,No,0,None,3.26,51,No,No,Yes,0,0,68.46,1639.16,3
Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,3804,French Camp,95231,"37.873283, -121.292034",37.873283,-121.292034,41,No,No,No,0,Offer E,30.8,27,No,Yes,Yes,0,0,246.4,767.35,4
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,No,6419,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,38,No,Yes,Yes,3,None,32.23,19,Yes,Yes,Yes,0,0,2320.56,10175.46,3
Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,No,4740,Hathaway Pines,95233,"38.184914, -120.364085",38.184914,-120.364085,49,No,No,No,0,Offer B,21.39,3,No,Yes,No,0,60,1026.72,4668.12,4
Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No,5028,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499,54,No,No,No,0,None,17.74,0,No,No,No,0,0,1224.06,2671.96,5
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,No,4886,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207,60,No,No,No,0,None,36.49,27,Yes,Yes,Yes,0,0,2627.28,11174.43,3
Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No,4298,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,64,No,No,No,0,None,24.04,12,No,No,Yes,0,0,336.56,1064.41,3
Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,2393,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,58,No,No,No,0,None,10.88,8,No,No,Yes,0,0,65.28,422.88,4
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,5206,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431,48,No,Yes,Yes,6,None,17.2,0,No,No,No,0,0,137.6,296.95,4
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,No,4947,Mountain Ranch,95246,"38.264262, -120.515133",38.264262,-120.515133,21,Yes,No,No,0,None,42.42,0,No,No,No,0,0,721.14,1001.99,3
Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,No,5774,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124,50,No,No,No,0,Offer B,2.72,16,Yes,Yes,No,0,30,176.8,6276.05,3
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,No,6287,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.61689,54,No,Yes,Yes,6,Offer B,18.85,24,No,Yes,Yes,0,0,1074.45,4348.8,3
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,No,5648,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231,54,No,Yes,Yes,9,Offer B,37.76,21,Yes,No,Yes,0,0,2114.56,8224.21,4
Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,No,3157,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842,50,No,Yes,Yes,7,None,4.45,16,Yes,No,Yes,0,0,62.3,1184.7,4
Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,No,6371,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,47,No,Yes,Yes,1,None,0,26,Yes,No,Yes,0,0,0,2020.9,3
Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,No,5040,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951,56,No,No,No,0,None,29.47,16,No,Yes,Yes,0,0,1709.26,5504.71,4
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,No,5990,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354,61,No,No,No,0,None,0,11,Yes,Yes,Yes,0,0,0,3579.15,5
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,No,4033,Ballico,95303,"37.4695, -120.672724",37.4695,-120.672724,22,Yes,No,No,0,None,0,48,No,No,No,0,10,0,59.7,3
Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,No,4270,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,69,No,No,No,0,Offer E,19.74,7,No,No,Yes,0,0,118.44,394.94,3
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114,8175.9,No,5600,Catheys Valley,95306,"37.394411, -120.127262",37.394411,-120.127262,25,Yes,Yes,No,0,None,25.45,59,Yes,Yes,Yes,0,0,1806.95,9982.85,4
Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,No,3879,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825,42,No,Yes,Yes,7,None,27.65,0,No,No,No,0,0,1271.9,2162.25,3
Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,No,5261,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,66,No,Yes,Yes,10,None,44.9,20,No,No,Yes,0,0,3008.3,8597.1,3
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,3594,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,36,No,No,No,0,None,18.43,0,No,No,No,0,0,55.29,105.89,3
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58,No,5949,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,60,No,No,No,0,None,2.69,0,No,No,No,0,0,8.07,66.07,3
Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,No,6391,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,40,No,Yes,Yes,9,None,26.98,0,No,No,No,0,0,1349,2287.95,5
Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90,2024.1,No,4999,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,70,No,Yes,Yes,3,Offer D,31.53,20,No,No,Yes,0,0,725.19,2749.29,3
Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,No,5261,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,29,Yes,Yes,Yes,2,None,0,51,No,Yes,Yes,0,0,0,3623.95,3
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,No,4599,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,77,No,Yes,Yes,6,None,9.13,18,No,No,Yes,0,0,356.07,4234.02,3
Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,No,5059,Hickman,95323,"37.605926, -120.69955",37.605926,-120.69955,46,No,No,No,0,Offer A,13.91,7,No,Yes,Yes,0,0,959.79,5537.69,3
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,No,4467,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,50,No,No,No,0,None,0,18,No,No,Yes,0,0,0,25.85,3
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,No,2716,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,40,No,No,No,0,None,47.3,24,Yes,No,Yes,0,0,1513.6,4385.1,4
Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,No,4425,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,45,No,Yes,Yes,9,None,32.12,0,No,No,No,0,0,1927.2,3197.75,5
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No,6130,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,40,No,Yes,Yes,4,Offer A,44.03,14,Yes,Yes,Yes,0,0,3170.16,10881.61,4
Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No,5700,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,71,No,No,No,0,None,33.74,7,No,No,Yes,0,0,877.24,3070.89,3
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,No,4841,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,55,No,No,No,0,None,7.8,0,No,No,No,0,0,15.6,46.8,5
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,No,4486,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,44,No,No,No,0,None,31.01,0,No,No,No,0,0,62.02,100.27,3
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,4844,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,29,Yes,No,No,0,None,44.7,59,Yes,Yes,Yes,0,0,1609.2,4957.3,3
Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,No,2463,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,48,No,No,No,0,None,1.67,23,No,No,Yes,0,0,11.69,545.29,4
Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,No,4277,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,70,No,Yes,Yes,3,None,0,22,No,No,No,0,40,0,2947.55,3
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,No,3624,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,30,No,Yes,Yes,1,None,45.37,52,Yes,No,Yes,0,0,862.03,2482.83,5
Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,No,5837,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,77,No,Yes,Yes,4,None,9.39,22,No,Yes,Yes,0,0,422.55,3902.9,3
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,No,4510,Merced,95348,"37.40122, -120.514191",37.40122,-120.514191,69,No,No,No,0,Offer E,6.18,12,No,No,Yes,0,0,24.72,318.57,4
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,3291,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,57,No,Yes,Yes,3,None,38.25,20,Yes,No,Yes,0,0,1797.75,5934.95,4
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,No,5566,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,49,No,No,No,0,None,2.85,0,No,No,No,0,0,2.85,22.25,3
Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,No,6492,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,75,No,Yes,Yes,3,None,16.15,26,No,No,Yes,0,0,952.85,6301.5,3
Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91,3180.5,No,5527,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391,78,No,No,No,0,None,26.19,19,No,No,No,0,40,916.65,4137.15,3
Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,No,2722,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,29,Yes,Yes,Yes,6,None,36.65,69,Yes,No,Yes,0,0,1172.8,4196.65,3
Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,5548,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,68,No,Yes,Yes,3,None,23.94,0,No,No,No,0,0,1292.76,2323.86,4
