,ID,Levy,Prod. year,Leather interior,Mileage,Cylinders,Doors,Wheel,Airbags,Airbags0,Category_Coupe,Category_Goods wagon,Category_Hatchback,Category_Jeep,Category_Microbus,Category_Minivan,Category_Sedan,Category_Universal,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,merged1,tahmin,real,error,direction,abserror,percentage,abspercentage
18511,45751236,1820.0,2019,1,13994,6,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19511.511646601077,19757.0,245.4883533989232,1.0,245.4883533989232,0.012425386111197206,0.012425386111197206
1990,45646437,1811.0,2010,1,275240,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,31111.142139146403,15681.0,-15430.142139146403,-1.0,15430.142139146403,-0.9840024321884066,0.9840024321884066
1059,45790978,751.0,2013,1,127355,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11822.97111522426,26657.0,14834.02888477574,1.0,14834.02888477574,0.5564778063839044,0.5564778063839044
18639,43800571,-1239.2010112795858,2002,0,138000,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8522.461911967674,7683.0,-839.4619119676736,-1.0,839.4619119676736,-0.10926225588541892,0.10926225588541892
2848,45647810,781.0,2012,1,159379,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8813.671814806034,3136.0,-5677.671814806034,-1.0,5677.671814806034,-1.8104820838029443,1.8104820838029443
5314,45803726,765.0,2015,1,161388,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,36486.1774539924,27827.0,-8659.1774539924,-1.0,8659.1774539924,-0.3111789791925971,0.3111789791925971
1194,45796568,-1826.417011279586,1998,0,157000,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3150.389763145424,2195.0,-955.3897631454238,-1.0,955.3897631454238,-0.4352572952826532,0.4352572952826532
11284,45730512,880.0,2018,1,11953,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,46889.701588953845,44752.0,-2137.701588953845,-1.0,2137.701588953845,-0.04776773303883279,0.04776773303883279
14732,41884800,254.09098872041412,2008,1,144000,4,1,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,18472.993366595623,21639.0,3166.0066334043768,1.0,3166.0066334043768,0.1463102099636941,0.1463102099636941
14365,45113743,586.0,2012,1,48000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18437.61702567217,18189.0,-248.6170256721707,-1.0,248.6170256721707,-0.0136685373397202,0.0136685373397202
1074,45810251,1831.2709887204142,2016,1,38400,4,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,41968.36211841038,36379.0,-5589.362118410383,-1.0,5589.362118410383,-0.15364254428132668,0.15364254428132668
4718,45769485,1249.0,2017,1,54000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,32857.675602060845,25086.0,-7771.6756020608445,-1.0,7771.6756020608445,-0.30980130758434365,0.30980130758434365
7650,45816599,958.7929887204141,2007,1,221500,6,1,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,23911.46033838559,28225.0,4313.53966161441,1.0,4313.53966161441,0.15282691449475322,0.15282691449475322
3800,45810334,639.0,2014,1,145783,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17451.852336378477,19933.0,2481.147663621523,1.0,2481.147663621523,0.1244743723283762,0.1244743723283762
9633,45789252,-853.2520112795859,2004,1,0,6,1,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11741.24720378889,11290.0,-451.24720378888924,-1.0,451.24720378888924,-0.039968751442771414,0.039968751442771414
6089,45748976,-215.63901127958587,2002,1,259000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15955.516222534727,17249.0,1293.4837774652733,1.0,1293.4837774652733,0.07498891399300095,0.07498891399300095
4559,45655273,917.0,2013,1,301707,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11267.805227027184,6429.0,-4838.805227027184,-1.0,4838.805227027184,-0.7526528584581091,0.7526528584581091
14019,45741948,585.0,2013,1,120000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20351.15107095672,30734.0,10382.84892904328,1.0,10382.84892904328,0.33782940486247415,0.33782940486247415
11609,45807336,798.0,2015,1,199189,4,1,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,26726.77110945421,13015.0,-13711.77110945421,-1.0,13711.77110945421,-1.0535360053364742,1.0535360053364742
11857,45776394,354.7779887204141,2015,0,77000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,29489.837380807454,22580.0,-6909.837380807454,-1.0,6909.837380807454,-0.30601582731653915,0.30601582731653915
7670,45791281,-1697.4820112795858,2000,0,1000,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4512.879424266166,3400.0,-1112.879424266166,-1.0,1112.879424266166,-0.327317477725343,0.327317477725343
9343,45809087,966.0,2009,1,75644,4,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15187.715158945703,5959.0,-9228.715158945703,-1.0,9228.715158945703,-1.5487019900898982,1.5487019900898982
18825,45801524,583.0,2011,1,125933,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16238.729909172309,15323.0,-915.7299091723089,-1.0,915.7299091723089,-0.05976179006541205,0.05976179006541205
446,45784866,-215.63901127958587,2010,0,256000,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13467.876253860955,17249.0,3781.1237461390447,1.0,3781.1237461390447,0.2192082872131164,0.2192082872131164
6841,45800989,-1759.3280112795858,1999,0,1000,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4814.134675322675,2822.0,-1992.1346753226753,-1.0,1992.1346753226753,-0.7059300763014441,0.7059300763014441
6262,45813918,765.0,2015,1,54739,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10557.96502180705,28852.0,18294.03497819295,1.0,18294.03497819295,0.6340647087963729,0.6340647087963729
12273,45786848,988.0,2007,0,0,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9708.812744578052,10976.0,1267.187255421948,1.0,1267.187255421948,0.1154507339123495,0.1154507339123495
12600,45237284,1018.0,2011,1,160000,6,1,1,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27952.92303148818,26030.0,-1922.9230314881788,-1.0,1922.9230314881788,-0.07387333966531613,0.07387333966531613
9774,45731483,-1772.3820112795859,1980,0,111111,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5578.525741287422,2700.0,-2878.5257412874216,-1.0,2878.5257412874216,-1.0661206449212672,1.0661206449212672
14262,45815064,777.0,2014,1,53675,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8935.256761106615,2274.0,-6661.256761106615,-1.0,6661.256761106615,-2.929312559853393,2.929312559853393
2390,45785964,-1423.669011279586,2000,0,187000,4,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6731.559874260645,5959.0,-772.5598742606453,-1.0,772.5598742606453,-0.1296458926431692,0.1296458926431692
17228,44913767,-1847.282011279586,1998,1,200000,6,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5785.37101859014,2000.0,-3785.37101859014,-1.0,3785.37101859014,-1.89268550929507,1.89268550929507
5433,45806705,781.0,2012,1,85000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18191.864560722726,18503.0,311.1354392772737,1.0,311.1354392772737,0.016815405030388246,0.016815405030388246
8230,45789834,1288.0,2007,1,51258,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14068.191718966093,5331.0,-8737.191718966093,-1.0,8737.191718966093,-1.6389404837677908,1.6389404837677908
1867,45804653,877.0,2017,1,202758,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41731.95069233175,37564.0,-4167.950692331753,-1.0,4167.950692331753,-0.110955986911185,0.110955986911185
17256,45811241,-886.8500112795858,2000,1,250000,4,1,1,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,12943.227742583358,10976.0,-1967.2277425833581,-1.0,1967.2277425833581,-0.1792299328155392,0.1792299328155392
1284,45803161,642.0,2012,1,255800,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11708.332614303523,12143.0,434.66738569647714,1.0,434.66738569647714,0.03579571651951553,0.03579571651951553
8772,45755029,394.0,2014,1,379218,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9597.001829296873,17876.0,8278.998170703127,1.0,8278.998170703127,0.4631348271818711,0.4631348271818711
570,45775733,1357.0,2004,0,171000,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14149.83088373936,6272.0,-7877.83088373936,-1.0,7877.83088373936,-1.2560317097798723,1.2560317097798723
3498,45776408,-1793.782011279586,1997,0,290000,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4350.164456039718,2500.0,-1850.164456039718,-1.0,1850.164456039718,-0.7400657824158873,0.7400657824158873
14182,45729798,924.0,2011,1,332077,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,21688.06674098473,11760.0,-9928.06674098473,-1.0,9928.06674098473,-0.8442233623286335,0.8442233623286335
3496,45781066,900.0,2015,0,177600,4,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27666.599889370213,19444.0,-8222.599889370213,-1.0,8222.599889370213,-0.42288623171005,0.42288623171005
18761,45681705,584.0,2014,0,152000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17432.001917612793,7527.0,-9905.001917612793,-1.0,9905.001917612793,-1.3159295758752216,1.3159295758752216
5543,45809602,642.0,2012,1,355272,4,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19454.601134454544,10506.0,-8948.601134454544,-1.0,8948.601134454544,-0.8517610065157571,0.8517610065157571
6368,45755091,505.0,2018,1,28813,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13686.785121343139,10192.0,-3494.7851213431386,-1.0,3494.7851213431386,-0.34289492948814154,0.34289492948814154
14688,45771989,333.0,2014,1,137328,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11563.227951681776,7997.0,-3566.227951681776,-1.0,3566.227951681776,-0.4459457236065745,0.4459457236065745
341,45809778,645.0,2011,1,135759,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17892.424700722047,12720.0,-5172.424700722047,-1.0,5172.424700722047,-0.4066371620064503,0.4066371620064503
7709,45797316,893.0,2008,1,62337,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12164.721313372072,9314.0,-2850.7213133720725,-1.0,2850.7213133720725,-0.3060684253137291,0.3060684253137291
11513,45803493,639.0,2014,1,432435,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11180.78298495524,11604.0,423.21701504476005,1.0,423.21701504476005,0.036471649004202,0.036471649004202
7252,45793930,-1289.4910112795858,2003,0,160000,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5540.644295206999,7213.0,1672.3557047930008,1.0,1672.3557047930008,0.23185300218951904,0.23185300218951904
5705,45797136,966.0,2009,1,125350,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13067.864572222721,16358.0,3290.135427777279,1.0,3290.135427777279,0.20113311088013686,0.20113311088013686
655,45642496,779.0,2013,1,190549,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8354.316161088183,5018.0,-3336.3161610881834,-1.0,3336.3161610881834,-0.664869701292982,0.664869701292982
10065,45771443,1017.0,2017,1,50930,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20142.828677464466,22580.0,2437.1713225355343,1.0,2437.1713225355343,0.10793495671105112,0.10793495671105112
3344,45730191,730.0,2016,1,97181,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43056.53676622205,39797.0,-3259.5367662220524,-1.0,3259.5367662220524,-0.08190408237359732,0.08190408237359732
10985,45764340,-980.5820112795859,1998,0,0,6,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9246.746587264794,10100.0,853.2534127352064,1.0,853.2534127352064,0.08448053591437688,0.08448053591437688
2505,45261604,1249.0,2017,1,31694,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,32372.598302514652,26971.0,-5401.5983025146525,-1.0,5401.5983025146525,-0.20027430582902572,0.20027430582902572
14832,45812945,-1121.715011279586,2002,1,249117,6,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11062.317910015738,8781.0,-2281.3179100157377,-1.0,2281.3179100157377,-0.25980160688027987,0.25980160688027987
15447,45653158,1399.0,2010,1,186005,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,11701.739673639195,13328.0,1626.2603263608053,1.0,1626.2603263608053,0.1220183318097843,0.1220183318097843
14149,45655388,1236.0,2011,0,151000,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,11929.914156428447,9408.0,-2521.9141564284473,-1.0,2521.9141564284473,-0.26806060336186727,0.26806060336186727
15938,45789946,911.0,2010,1,77400,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,17848.599704180986,15367.0,-2481.599704180986,-1.0,2481.599704180986,-0.16148888554571394,0.16148888554571394
16345,45805861,-1087.582011279586,2003,1,363200,6,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10217.696887038468,9100.0,-1117.696887038468,-1.0,1117.696887038468,-0.122823833740491,0.122823833740491
16148,44174594,781.0,2012,1,112501,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17322.30058246776,16935.0,-387.30058246776025,-1.0,387.30058246776025,-0.02286983067421082,0.02286983067421082
8301,45797365,777.0,2014,1,190000,4,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26250.128029230753,28423.0,2172.871970769247,1.0,2172.871970769247,0.07644766459449204,0.07644766459449204
4957,45801256,474.0,2013,0,120000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9734.56299496019,14113.0,4378.43700503981,1.0,4378.43700503981,0.3102414089874449,0.3102414089874449
5854,45815831,-1172.005011279586,2000,0,230000,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8301.528890230215,8311.0,9.471109769785471,1.0,9.471109769785471,0.0011395872662478006,0.0011395872662478006
6618,45788638,-1793.782011279586,1989,1,123457,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2859.4785290237814,2500.0,-359.47852902378145,-1.0,359.47852902378145,-0.1437914116095126,0.1437914116095126
16758,45760827,584.0,2014,1,60000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18889.77288573975,8781.0,-10108.772885739749,-1.0,10108.772885739749,-1.151209758084472,1.151209758084472
9876,45764455,1324.0,2010,1,345405,6,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8434.78261983664,5645.0,-2789.78261983664,-1.0,2789.78261983664,-0.49420418420489637,0.49420418420489637
11962,45803927,836.0,2010,1,130001,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19288.212914674485,20237.0,948.7870853255154,1.0,948.7870853255154,0.04688378145602191,0.04688378145602191
17151,45656058,603.0,2015,1,143619,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17964.957436212895,13956.0,-4008.957436212895,-1.0,4008.957436212895,-0.28725691001812087,0.28725691001812087
2057,45726229,1436.0,2010,0,200000,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,20677.105036200697,15681.0,-4996.105036200697,-1.0,4996.105036200697,-0.3186088282763024,0.3186088282763024
8977,45804517,1203.0,2011,1,234000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,20694.456711631443,27479.0,6784.543288368557,1.0,6784.543288368557,0.2468992062436245,0.2468992062436245
6790,45760264,831.0,2011,1,150000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14541.023676507144,20385.0,5843.976323492856,1.0,5843.976323492856,0.28668022190300985,0.28668022190300985
1852,45620772,1268.0,2012,0,125000,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,11110.840317702106,10663.0,-447.8403177021064,-1.0,447.8403177021064,-0.04199946710138858,0.04199946710138858
3238,45767714,843.0,2008,1,288000,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11288.427428355702,10400.0,-888.4274283557024,-1.0,888.4274283557024,-0.08542571426497139,0.08542571426497139
7847,45771856,1058.0,2012,1,128202,6,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13201.669024805746,4861.0,-8340.669024805746,-1.0,8340.669024805746,-1.7158339898798078,1.7158339898798078
725,45815363,-1121.715011279586,2002,0,117000,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6996.241609646067,8781.0,1784.7583903539326,1.0,1784.7583903539326,0.2032522936287362,0.2032522936287362
12197,44238792,1104.0,2015,1,88000,6,1,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,49732.47332801846,76835.0,27102.52667198154,1.0,27102.52667198154,0.3527367302919443,0.3527367302919443
4604,45814512,-853.2520112795859,2001,1,140000,6,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8622.64993101931,11290.0,2667.3500689806897,1.0,2667.3500689806897,0.2362577563313277,0.2362577563313277
10482,45733194,707.0,2011,1,56554,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17380.4779153747,11770.0,-5610.4779153747,-1.0,5610.4779153747,-0.47667611855350045,0.47667611855350045
1103,45793574,-282.8350112795859,2005,1,118498,6,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,16855.78699616342,16621.0,-234.78699616342055,-1.0,234.78699616342055,-0.014125924803767556,0.014125924803767556
8566,43804615,1055.0,2013,1,62102,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,39531.44837996786,52687.0,13155.551620032144,1.0,13155.551620032144,0.24969255452070044,0.24969255452070044
3071,45688857,-685.4760112795859,2002,1,260000,5,0,1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13728.832645311479,12858.0,-870.8326453114787,-1.0,870.8326453114787,-0.06772691284114782,0.06772691284114782
14447,45774618,-953.9390112795859,2002,0,192000,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10933.847611175619,10349.0,-584.847611175619,-1.0,584.847611175619,-0.056512475715104746,0.056512475715104746
5936,45810340,642.0,2012,1,153136,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17033.613049783078,20542.0,3508.386950216922,1.0,3508.386950216922,0.17079091374826802,0.17079091374826802
4549,45814322,585.0,2013,0,126000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,17406.406529424436,8467.0,-8939.406529424436,-1.0,8939.406529424436,-1.055793850174139,1.055793850174139
12551,45804674,770.0,2016,1,158258,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,42386.97731732813,30750.0,-11636.977317328128,-1.0,11636.977317328128,-0.37843828674237817,0.37843828674237817
15950,45810103,1091.0,2016,1,129459,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,39899.94393083437,38251.0,-1648.9439308343717,-1.0,1648.9439308343717,-0.04310851823048735,0.04310851823048735
15089,44985491,640.0,2013,0,95000,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,25971.31929043438,17249.0,-8722.319290434381,-1.0,8722.319290434381,-0.5056710122577762,0.5056710122577762
3779,45802028,836.0,2010,1,115363,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16090.284630519602,15285.0,-805.2846305196017,-1.0,805.2846305196017,-0.052684633988851926,0.052684633988851926
16038,45733289,765.0,2015,1,600805,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11779.368637864613,12544.0,764.6313621353875,1.0,764.6313621353875,0.060955944047782804,0.060955944047782804
16750,45804416,1017.0,2017,1,89736,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,46634.73062898475,42218.0,-4416.730628984747,-1.0,4416.730628984747,-0.1046172397788798,0.1046172397788798
946,45791947,-215.63901127958587,2005,0,118000,4,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,16612.03915116771,17249.0,636.9608488322883,1.0,636.9608488322883,0.03692740731823806,0.03692740731823806
19015,45792899,-1633.282011279586,1991,0,4911,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5694.412910365811,4000.0,-1694.4129103658106,-1.0,1694.4129103658106,-0.42360322759145264,0.42360322759145264
10514,45799979,1473.0,2010,0,228800,6,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21268.78870504628,15994.0,-5274.788705046281,-1.0,5274.788705046281,-0.3297979683035064,0.3297979683035064
16670,45814760,-819.6540112795859,2013,1,118000,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12960.719152935666,11604.0,-1356.719152935666,-1.0,1356.719152935666,-0.11691823103547622,0.11691823103547622
17980,45756309,-215.63901127958587,2013,1,91000,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18441.930454641322,17249.0,-1192.9304546413223,-1.0,1192.9304546413223,-0.06915939791531812,0.06915939791531812
8661,45814971,761.0,2010,0,131000,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9796.825191634653,12858.0,3061.1748083653474,1.0,3061.1748083653474,0.2380755022838192,0.2380755022838192
16342,45801636,-1290.8820112795859,2000,1,2530,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7096.563193189813,7200.0,103.43680681018668,1.0,103.43680681018668,0.014366223168081484,0.014366223168081484
3857,45815887,1275.0,2019,1,29419,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13010.324405935127,10976.0,-2034.3244059351273,-1.0,2034.3244059351273,-0.18534296701304,0.18534296701304
8391,45732705,891.0,2016,1,295970,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16533.266700631957,15681.0,-852.2667006319571,-1.0,852.2667006319571,-0.05435027744607851,0.05435027744607851
16245,45809647,784.0,2017,1,12047,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,42331.204061910525,59834.0,17502.795938089475,1.0,17502.795938089475,0.29252257810090376,0.29252257810090376
12703,45732143,640.0,2013,1,146740,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30052.459969801806,37125.0,7072.540030198194,1.0,7072.540030198194,0.1905061287595473,0.1905061287595473
3404,45730905,831.0,2017,1,60013,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,39293.804393814105,42987.0,3693.1956061858946,1.0,3693.1956061858946,0.0859142439850628,0.0859142439850628
3564,45112595,1202.0,2017,0,79309,4,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,38939.38336363072,37633.0,-1306.3833636307172,-1.0,1306.3833636307172,-0.03471377152049311,0.03471377152049311
3409,45798228,880.0,2018,1,41523,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,38541.57638165436,33076.0,-5465.576381654362,-1.0,5465.576381654362,-0.16524296715607578,0.16524296715607578
11253,45769557,-886.8500112795858,2002,0,160550,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9204.55765451284,10976.0,1771.4423454871594,1.0,1771.4423454871594,0.16139234197222663,0.16139234197222663
