,ID,approv_in_adv,open_credit,business_or_commercial,loan_amount,term,property_value,income,Credit_Score,LTV,dtir1,tahmin,real,prob,correct,
46482,71528,0,0,0,716500,360,1308000,8760,520,54.77828746,42,0,0,0.337935383242577,TRUE,0.705091754975446
105809,131094,0,0,0,646500,360,808000,8760,524,80.01237624,36,0,0,0.329470473116669,TRUE,0.705167958656331
119138,144488,0,0,0,526500,360,608000,8760,524,86.59539474,38,0,1,0.405850050040734,FALSE,0.704985791785068
65072,90195,0,0,0,486500,360,618000,8760,592,78.72168285,29,0,0,0.328059180479302,TRUE,0.705061983471074
146399,171838,0,0,0,446500,360,478000,8760,689,93.41004184,47,0,0,0.424693656932581,TRUE,0.705138135812032
59981,85087,0,0,0,466500,360,828000,8760,704,56.34057971,32,0,0,0.315001197068366,TRUE,0.70521424883841
73126,98273,0,0,0,316500,180,438000,8760,755,72.26027397,31,0,0,0.314595791887092,TRUE,0.705290322580645
90394,115602,0,0,0,446500,360,748000,8760,779,59.69251337,25,0,0,0.314620693813952,TRUE,0.705366357069143
132595,157987,1,0,0,66500,360,88000,8760,830,75.56818182,20,0,0,0.472155095056255,TRUE,0.705442352334279
68715,93845,0,0,0,526500,360,908000,8760,857,57.9845815,41,0,0,0.319038896969437,TRUE,0.705518308406395
128533,153914,0,0,0,366500,360,538000,8760,879,68.12267658,36,0,0,0.316250218918534,TRUE,0.705594225315803
90990,116200,1,0,0,396500,360,958000,8760,892,41.38830898,25,0,0,0.310804077457826,TRUE,0.705670103092784
115357,140691,0,0,0,476500,360,668000,8820,504,71.33233533,38,0,0,0.323250680696225,TRUE,0.705745941767586
54784,79862,0,0,0,726500,360,1008000,8820,506,72.0734127,40,0,0,0.328299507681016,TRUE,0.705821741370428
88159,113361,0,0,0,586500,360,808000,8820,546,72.58663366,30,0,0,0.315981144738589,TRUE,0.705897501931496
4691,29593,0,0,0,636500,360,1358000,8820,551,46.87039764,30,0,0,0.313460109136054,TRUE,0.705973223480947
105918,131203,0,0,0,356500,360,398000,8820,561,89.57286432,36,0,0,0.445210742379184,TRUE,0.706048906048906
109172,134478,0,0,0,696500,360,768000,8820,563,90.69010417,39,0,0,0.403851142517067,TRUE,0.706124549665466
104487,129765,0,0,0,446500,180,748000,8820,584,59.69251337,36,0,0,0.308615685759796,TRUE,0.70620015436069
44279,69316,0,0,0,456500,360,568000,8820,653,80.36971831,34,0,0,0.329812938386555,TRUE,0.706275720164609
137463,162870,0,0,0,726500,360,1068000,8820,666,68.02434457,40,0,0,0.330768102827461,TRUE,0.706351247107226
125205,150582,0,0,0,566500,360,1248000,8820,824,45.39262821,42,0,0,0.331007907758744,TRUE,0.706426735218509
55207,80286,0,0,0,356500,360,598000,8820,833,59.61538462,37,0,0,0.315579676477125,TRUE,0.706502184528399
29738,54717,0,0,0,286500,360,388000,8820,853,73.84020619,8,0,0,0.357718941370895,TRUE,0.706577595066804
63283,88402,0,0,0,286500,360,308000,8820,866,93.01948052,27,1,0,0.560271828897465,FALSE,0.706396095556126
133794,159190,0,0,0,726500,360,1108000,8820,890,65.56859206,42,0,0,0.348858678271995,TRUE,0.706471494607088
56261,81347,0,0,0,486500,360,618000,8880,523,78.72168285,36,0,0,0.326425572596909,TRUE,0.706546854942234
101609,126870,0,0,0,676500,360,758000,8880,535,89.24802111,39,0,0,0.404145457485244,TRUE,0.706622176591376
103527,128797,0,0,0,236500,240,328000,8880,551,72.10365854,36,0,0,0.353145147976507,TRUE,0.706697459584296
120532,145886,1,0,0,706500,360,788000,8880,633,89.65736041,42,0,0,0.366818988053923,TRUE,0.706772703950744
133919,159316,1,0,0,366500,360,608000,8880,670,60.27960526,40,0,0,0.306929209809066,TRUE,0.706847909720441
118502,143845,0,0,0,546500,360,678000,8880,698,80.60471976,38,0,0,0.335193490548007,TRUE,0.706923076923077
108149,133450,0,0,0,396500,360,608000,8880,703,65.21381579,24,0,0,0.314702262632722,TRUE,0.706998205588311
80231,105404,0,0,0,516500,360,768000,8880,724,67.25260417,48,0,0,0.328837019739326,TRUE,0.707073295745771
25844,50811,0,0,0,606500,360,768000,8880,732,78.97135417,36,0,0,0.327374923886924,TRUE,0.707148347425058
124470,149843,0,0,0,336500,360,448000,8880,738,75.11160714,41,0,0,0.323973001589873,TRUE,0.707223360655738
110731,136047,0,0,0,256500,360,248000,8880,762,103.4274194,23,1,1,0.717859335829701,TRUE,0.70729833546735
142438,167863,0,0,0,406500,360,518000,8880,787,78.47490347,27,0,0,0.329626822103356,TRUE,0.707373271889401
138024,163436,0,0,0,426500,360,728000,8880,798,58.58516484,28,0,0,0.315566761281689,TRUE,0.707448169951369
92286,117505,0,0,0,326500,360,418000,8880,809,78.11004785,29,0,0,0.33661472916757,TRUE,0.707523029682702
88926,114129,0,0,0,206500,360,368000,8880,886,56.11413043,18,0,0,0.358410607271883,TRUE,0.707597851112817
38191,63204,0,0,0,526500,360,688000,8880,893,76.52616279,36,0,0,0.336643944087882,TRUE,0.7076726342711
45674,70717,0,0,0,326500,360,428000,8940,537,76.28504673,49,0,0,0.348760900924326,TRUE,0.707747379186909
126763,152142,0,0,0,446500,360,1098000,8940,548,40.66484517,37,0,0,0.321415967385761,TRUE,0.707822085889571
84579,109767,0,0,0,386500,360,408000,8940,650,94.73039216,25,0,0,0.439120356029626,TRUE,0.707896754408382
33502,58493,0,0,0,236500,300,328000,8940,678,72.10365854,38,0,0,0.374600777737023,TRUE,0.707971384772611
138803,164218,0,0,0,426500,360,528000,8940,713,80.77651515,21,0,0,0.339074139086204,TRUE,0.708045977011494
2631,27529,1,0,0,106500,180,758000,8940,729,14.05013193,37,0,1,0.357874261975562,FALSE,0.707865168539326
64980,90103,0,0,0,446500,360,908000,8940,761,49.17400881,33,0,0,0.315906617957891,TRUE,0.707939749808527
13252,38173,0,0,0,416500,180,868000,8940,807,47.98387097,37,0,0,0.307867413135029,TRUE,0.708014293006636
85939,111133,0,0,1,736500,360,858000,8940,815,85.83916084,50,1,1,0.745943652956156,TRUE,0.708088798162797
101253,126513,0,0,0,266500,360,338000,8940,818,78.84615385,27,0,0,0.362968229440253,TRUE,0.708163265306122
115272,140606,0,0,0,566500,360,758000,8940,836,74.73614776,37,0,0,0.317752669822532,TRUE,0.708237694465698
9465,34375,0,0,0,606500,360,768000,9000,522,78.97135417,36,0,0,0.325401262987056,TRUE,0.708312085670576
3590,28490,0,0,0,356500,360,488000,9000,524,73.05327869,48,0,0,0.333356134045226,TRUE,0.708386438949783
78602,103766,0,0,0,286500,360,658000,9000,531,43.54103343,8,0,0,0.351470427483603,TRUE,0.708460754332314
84753,109943,0,0,0,256500,360,808000,9000,561,31.7450495,44,0,1,0.335486109005746,FALSE,0.70828025477707
86392,111588,0,0,0,426500,360,478000,9000,566,89.22594142,21,0,0,0.415990241179915,TRUE,0.708354559347937
115056,140389,0,0,0,506500,360,658000,9000,589,76.97568389,48,0,0,0.342930495382423,TRUE,0.708428826075885
11753,36672,0,0,0,456500,360,888000,9000,592,51.40765766,26,0,0,0.312871760309121,TRUE,0.708503054989817
104949,130230,0,0,0,326500,360,658000,9000,623,49.62006079,16,0,0,0.346289400513423,TRUE,0.708577246118605
28438,53413,0,0,0,386500,360,618000,9000,625,62.54045307,5,0,0,0.354810702576189,TRUE,0.708651399491094
23248,48209,1,0,0,606500,360,648000,9000,626,93.59567901,43,0,0,0.359737390511369,TRUE,0.708725515136098
115797,141131,0,0,0,136500,180,328000,9000,682,41.61585366,16,0,0,0.38305017797694,TRUE,0.708799593082401
64456,89577,0,0,0,486500,180,678000,9000,694,71.75516224,46,0,0,0.322849765206321,TRUE,0.708873633358759
103349,128619,0,0,0,446500,360,748000,9000,735,59.69251337,31,0,0,0.315067749433723,TRUE,0.708947635993899
28321,53296,0,0,0,486500,360,588000,9000,748,82.73809524,30,0,0,0.3951444946211,TRUE,0.709021601016518
37801,62814,1,0,0,356500,360,398000,9000,750,89.57286432,26,0,1,0.402313065925316,FALSE,0.708841463414634
80608,105782,0,0,0,426500,360,478000,9000,771,89.22594142,44,0,0,0.424320390471767,TRUE,0.708915417830836
49757,74816,1,0,0,266500,360,428000,9000,772,62.26635514,40,0,1,0.314149512725126,FALSE,0.708735398679533
38434,63448,0,0,0,406500,360,678000,9000,776,59.95575221,47,0,0,0.328152763146948,TRUE,0.708809342472709
128732,154113,0,0,0,346500,360,488000,9000,783,71.00409836,27,0,0,0.318341461198619,TRUE,0.708883248730964
106680,131970,0,0,0,566500,180,818000,9000,810,69.25427873,46,0,0,0.319837266152599,TRUE,0.708957117482872
128017,153398,0,0,0,606500,360,758000,9000,859,80.01319261,45,0,0,0.350776970909661,TRUE,0.709030948756976
40440,65466,0,0,0,346500,360,958000,9000,878,36.1691023,16,0,0,0.352219664965814,TRUE,0.709104742581791
92338,117558,0,0,0,386500,300,558000,9060,509,69.26523297,36,0,0,0.348557075623216,TRUE,0.709178498985801
135616,161017,0,0,0,246500,360,318000,9060,533,77.51572327,28,0,0,0.381818966047018,TRUE,0.709252217997465
69610,94745,0,0,0,536500,360,1578000,9060,550,33.99873257,39,0,0,0.321962159564544,TRUE,0.70932589964521
100050,125304,0,0,0,466500,240,628000,9060,567,74.28343949,43,0,1,0.318025979059508,FALSE,0.709146186977451
21212,46162,0,0,0,296500,360,338000,9060,576,87.72189349,44,0,0,0.492648814657733,TRUE,0.709219858156028
100408,125662,0,0,1,586500,360,598000,9060,587,98.07692308,58,0,0,0.493638357961595,TRUE,0.709293492023297
143173,168600,0,0,0,496500,240,658000,9060,589,75.45592705,46,0,0,0.324954034435112,TRUE,0.709367088607595
119668,145020,0,0,0,486500,360,718000,9060,599,67.75766017,41,0,0,0.317876718394961,TRUE,0.709440647937231
51765,76834,0,0,0,676500,360,958000,9060,600,70.61586639,36,0,0,0.315981144738589,TRUE,0.709514170040486
7010,31914,0,0,0,506500,360,578000,9060,641,87.62975779,38,0,0,0.39674100372767,TRUE,0.709587654945611
70749,95884,0,0,0,806500,300,958000,9060,648,84.18580376,45,1,1,0.713963079219682,TRUE,0.709661102680829
96800,122041,1,0,0,546500,360,808000,9060,716,67.63613861,37,0,0,0.306872542886862,TRUE,0.709734513274336
87000,112200,0,0,0,456500,360,568000,9060,731,80.36971831,37,0,0,0.331261374686705,TRUE,0.709807886754297
139298,164713,0,0,1,296500,360,368000,9060,746,80.57065217,24,0,0,0.487392304235964,TRUE,0.70988122314885
57269,82359,0,0,0,546500,360,728000,9060,747,75.06868132,35,0,0,0.316346631539589,TRUE,0.709954522486104
142348,167773,0,0,0,506500,360,628000,9060,815,80.65286624,42,0,0,0.349482108823225,TRUE,0.71002778479414
41887,66914,0,0,0,306500,360,368000,9060,825,83.28804348,24,0,0,0.458094309911788,TRUE,0.71010101010101
146095,171534,0,0,1,266500,360,328000,9060,846,81.25,39,1,0,0.535988842492843,FALSE,0.709921736935117
123369,148737,0,0,0,536500,360,1508000,9060,846,35.57692308,41,0,0,0.326602135406809,TRUE,0.709994952044422
48414,73465,0,0,0,396500,360,1008000,9060,850,39.33531746,30,0,0,0.318865818396631,TRUE,0.710068130204391
107617,132916,0,0,1,336500,360,348000,9060,865,96.6954023,39,1,0,0.540193747941104,FALSE,0.709889001009082
113003,138328,0,0,0,276500,360,368000,9120,508,75.13586957,41,0,0,0.345868872363378,TRUE,0.709962168978562
52634,77706,1,0,0,726500,360,838000,9120,521,86.69451074,40,0,0,0.371113708963888,TRUE,0.710035300050429
74232,99383,0,0,0,196500,360,208000,9120,590,94.47115385,29,1,0,0.554053635530347,FALSE,0.709856314595412
143962,169393,0,0,0,676500,360,818000,9120,650,82.70171149,43,0,0,0.407202721184959,TRUE,0.709929435483871
75774,100931,0,0,0,676500,360,918000,9120,651,73.69281046,32,0,0,0.315981144738589,TRUE,0.710002519526329
135103,160503,0,0,0,406500,360,898000,9120,664,45.26726058,25,0,0,0.315926908868226,TRUE,0.71007556675063
40485,65511,0,0,0,666500,360,908000,9120,666,73.4030837,53,1,1,0.873798306042892,TRUE,0.710148577184588
86785,111981,0,0,0,776500,180,1508000,9120,685,51.49204244,41,1,1,0.64840437913601,TRUE,0.710221550855992
88019,113221,0,0,0,596500,360,708000,9120,706,84.25141243,38,0,0,0.404601957058755,TRUE,0.7102944877926
1724,26616,0,0,1,236500,360,248000,9120,817,95.36290323,43,1,1,0.548125863179212,TRUE,0.710367388022144
53507,78582,0,0,0,426500,360,678000,9120,858,62.90560472,21,0,0,0.315864441207198,TRUE,0.710440251572327
112488,137812,0,0,0,386500,360,458000,9120,875,84.38864629,46,0,0,0.433481078776192,TRUE,0.710513078470825
55731,80813,0,0,0,256500,180,428000,9120,877,59.92990654,36,0,0,0.318090436948958,TRUE,0.710585868745285
22103,47059,0,0,0,456500,360,488000,9180,515,93.54508197,40,0,0,0.410617287892604,TRUE,0.710658622423328
21872,46827,0,0,0,656500,360,778000,9180,527,84.38303342,42,0,0,0.406599612991676,TRUE,0.710731339532546
5406,30309,1,0,0,306500,360,318000,9180,527,96.3836478,47,0,1,0.424754532230629,FALSE,0.710552763819096
24809,49772,0,0,0,726500,360,928000,9180,537,78.28663793,40,0,1,0.34311947395357,FALSE,0.710374277819643
38660,63677,0,0,0,246500,360,268000,9180,630,91.97761194,40,1,0,0.56046354350715,FALSE,0.7101958814666
108771,134075,0,0,0,246500,360,338000,9180,642,72.92899408,37,0,0,0.350119532086007,TRUE,0.710268641727341
90122,115329,0,0,0,496500,360,578000,9180,675,85.89965398,38,0,0,0.404601957058755,TRUE,0.710341365461847
46937,71985,0,0,0,676500,360,1338000,9180,692,50.56053812,35,0,0,0.32303587802835,TRUE,0.710414052697616
2511,27407,0,0,0,706500,360,978000,9180,692,72.2392638,43,0,0,0.325632285355823,TRUE,0.710486703462117
123010,148377,0,0,0,546500,360,558000,9180,728,97.9390681,30,0,0,0.447029152523687,TRUE,0.710559317782794
26328,51296,0,0,0,246500,360,458000,9180,728,53.8209607,43,0,0,0.333774452421296,TRUE,0.710631895687061
88302,113504,0,0,0,446500,360,508000,9180,775,87.89370079,25,0,0,0.413062508933902,TRUE,0.710704437202306
140803,166223,1,0,0,416500,360,698000,9180,792,59.67048711,36,0,0,0.30546281389185,TRUE,0.71077694235589
58462,83561,0,0,0,336500,360,418000,9180,805,80.50239234,35,0,0,0.343563746014946,TRUE,0.710849411175144
28357,53332,1,0,1,706500,360,1078000,9180,811,65.5380334,60,1,0,0.761562172547527,FALSE,0.710671342685371
94315,119545,0,0,0,196500,360,238000,9240,518,82.56302521,21,1,0,0.51948514014611,FALSE,0.710493363385925
3917,28819,0,0,0,396500,360,578000,9240,579,68.59861592,21,0,0,0.310815566739709,TRUE,0.71056584877316
118040,143381,0,0,0,426500,360,578000,9240,609,73.78892734,39,0,0,0.31682689326513,TRUE,0.71063829787234
128785,154166,0,0,0,296500,360,338000,9240,764,87.72189349,46,0,0,0.496757776972181,TRUE,0.710710710710711
115258,140592,0,0,0,516500,360,538000,9240,801,96.00371747,27,0,0,0.41285241147776,TRUE,0.710783087315487
116343,141681,0,0,0,376500,360,508000,9240,843,74.11417323,41,0,0,0.322795023532063,TRUE,0.710855427713857
96791,122032,0,0,0,486500,360,558000,9240,872,87.18637993,44,0,0,0.41127139417186,TRUE,0.710927731932983
92600,117821,1,0,0,386500,240,658000,9300,526,58.73860182,26,0,0,0.296893531602327,TRUE,0.711
107392,132689,0,0,0,516500,360,748000,9300,528,69.05080214,29,0,0,0.314702262632722,TRUE,0.711072231942014
37456,62468,0,0,0,316500,360,328000,9300,534,96.49390244,38,1,0,0.517540429786079,FALSE,0.710894552723638
69078,94211,0,0,0,456500,360,548000,9300,539,83.30291971,26,0,0,0.405500843045032,TRUE,0.710966774918811
107328,132625,0,0,0,246500,180,508000,9300,561,48.52362205,7,0,0,0.340380656918732,TRUE,0.711038961038961
76792,101953,0,0,1,566500,360,578000,9300,563,98.01038062,42,0,1,0.460381713932635,FALSE,0.710861423220974
105767,131052,0,0,0,546500,360,688000,9300,572,79.43313953,37,0,0,0.33058773391935,TRUE,0.710933599600599
13317,38238,0,0,0,456500,360,658000,9300,587,69.3768997,22,0,1,0.313198765487248,FALSE,0.710756176690791
32198,57187,0,0,1,366500,360,378000,9300,614,96.95767196,44,1,0,0.526481135366503,FALSE,0.710578842315369
113490,138818,0,0,0,596500,360,1008000,9300,631,59.1765873,39,0,0,0.318744149946828,TRUE,0.710651035170866
140431,165850,0,0,0,636500,360,678000,9300,671,93.87905605,39,0,0,0.408550429999847,TRUE,0.71072319201995
77684,102846,0,0,0,306500,360,428000,9300,683,71.61214953,41,0,0,0.322969607788437,TRUE,0.710795312889554
87034,112234,0,0,0,336500,360,378000,9300,767,89.02116402,37,0,0,0.440893621003633,TRUE,0.71086739780658
50358,75419,1,0,0,326500,360,388000,9300,817,84.14948454,40,0,0,0.412526838574097,TRUE,0.710939446797907
77846,103009,0,0,0,366500,360,408000,9300,844,89.82843137,10,1,0,0.509320677257444,FALSE,0.710762331838565
34156,59156,0,0,0,556500,360,688000,9300,868,80.88662791,30,0,0,0.356459503064183,TRUE,0.710834371108344
88452,113655,1,0,0,706500,360,918000,9300,872,76.96078431,38,0,0,0.326518475167043,TRUE,0.710906374501992
99299,124550,1,0,1,286500,360,318000,9300,872,90.09433962,39,1,0,0.536482465939375,FALSE,0.710729400049788
7365,32270,0,0,0,296500,360,368000,9300,884,80.57065217,35,0,0,0.357792965964868,TRUE,0.710801393728223
24104,49066,1,0,0,496500,360,708000,9360,537,70.12711864,37,0,0,0.307399128750537,TRUE,0.710873351579995
110531,135845,0,0,0,406500,360,908000,9360,577,44.76872247,20,0,0,0.317035486429988,TRUE,0.710945273631841
44124,69161,0,0,0,496500,360,758000,9360,604,65.50131926,33,0,1,0.313570950420574,FALSE,0.710768465555832
136939,162346,0,0,0,566500,360,758000,9360,663,74.73614776,47,0,0,0.331499981720454,TRUE,0.710840377921432
122762,148128,1,0,0,276500,360,558000,9360,730,49.55197133,35,0,0,0.308587246645622,TRUE,0.710912254536416
105023,130305,1,0,0,666500,360,728000,9360,751,91.5521978,42,0,1,0.362889641875225,FALSE,0.710735586481113
139820,165237,0,0,0,316500,180,378000,9360,810,83.73015873,44,0,1,0.493135595434031,FALSE,0.71055900621118
104998,130280,0,0,0,706500,360,1128000,9360,860,62.63297872,37,0,0,0.336149651176756,TRUE,0.710630899155489
76441,101601,1,0,0,216500,360,238000,9360,890,90.96638655,38,0,0,0.480436342134237,TRUE,0.710702756394338
78932,104099,1,0,0,246500,360,248000,9360,894,99.39516129,38,0,0,0.478186255547112,TRUE,0.71077457795432
64272,89392,0,0,0,186500,324,268000,9420,530,69.58955224,25,0,0,0.391133553101335,TRUE,0.710846363862
116013,141349,0,0,0,656500,360,1088000,9420,575,60.34007353,33,0,0,0.327601336483897,TRUE,0.710918114143921
37135,62146,0,0,0,226500,360,278000,9420,604,81.47482014,47,0,0,0.464898906972622,TRUE,0.710989828826594
27107,52082,0,0,0,396500,360,588000,9420,656,67.43197279,45,0,0,0.328152763146948,TRUE,0.711061507936508
82533,107714,0,0,0,476500,360,638000,9420,671,74.68652038,41,0,0,0.319155600500827,TRUE,0.711133151500124
87206,112406,0,0,0,296500,360,368000,9420,672,80.57065217,44,0,0,0.372053797297716,TRUE,0.711204759543877
99499,124750,0,0,0,806500,360,1188000,9420,680,67.88720539,42,1,1,0.634926505409803,TRUE,0.711276332094176
119466,144817,1,0,1,296500,360,508000,9420,719,58.36614173,43,1,0,0.574391925929579,FALSE,0.711100099108028
104245,129522,0,0,0,666500,360,848000,9420,733,78.59669811,38,0,0,0.328783428025385,TRUE,0.711171662125341
37099,62110,0,0,0,226500,360,348000,9420,830,65.0862069,15,0,0,0.365172058286362,TRUE,0.71124318969787
5337,30239,1,0,0,256500,360,278000,9420,845,92.26618705,37,0,0,0.45538667044928,TRUE,0.711314681851944
28174,53149,0,0,0,556500,360,678000,9420,880,82.07964602,38,0,0,0.400021807716169,TRUE,0.711386138613861
25103,50066,0,0,0,426500,360,568000,9480,514,75.08802817,25,0,0,0.31619474411879,TRUE,0.711457560009899
66554,91682,0,0,0,466500,360,488000,9480,619,95.5942623,43,0,0,0.41361067478213,TRUE,0.711528946066304
33680,58674,0,0,0,726500,360,998000,9480,639,72.79559118,44,0,0,0.33781658358277,TRUE,0.7116002968093
113231,138558,1,0,0,566500,360,598000,9480,670,94.73244147,43,0,1,0.362011497605842,FALSE,0.711424332344214
43927,68962,0,0,0,606500,360,768000,9480,701,78.97135417,36,0,0,0.327374923886924,TRUE,0.711495673671199
127723,153103,1,0,0,556500,360,598000,9480,706,93.06020067,49,0,0,0.360386428371364,TRUE,0.71156697973307
106953,132247,0,0,0,556500,360,928000,9480,721,59.96767241,44,0,0,0.329187049008096,TRUE,0.711638250555967
45009,70049,0,0,0,116500,180,328000,9480,745,35.51829268,29,0,0,0.376457609619285,TRUE,0.711709486166008
143946,169377,0,0,0,266500,240,278000,9480,764,95.86330935,47,1,0,0.602008708918403,FALSE,0.711533712027661
5636,30540,1,0,0,726500,360,1408000,9480,771,51.59801136,48,0,0,0.335311156530466,TRUE,0.711604938271605
42804,67835,0,0,1,346500,360,408000,9480,773,84.92647059,58,1,0,0.627349819869331,FALSE,0.711429276721797
99302,124553,0,0,0,456500,360,638000,9480,778,71.55172414,42,0,0,0.325905888830697,TRUE,0.711500493583416
13145,38065,0,0,0,646500,360,1428000,9480,784,45.27310924,40,0,0,0.321060887764089,TRUE,0.711571675302245
98766,124013,0,0,0,616500,360,728000,9480,797,84.68406593,40,0,0,0.410079997670407,TRUE,0.711642821904292
28624,53599,0,0,0,716500,360,748000,9480,803,95.78877005,40,0,0,0.413981966769589,TRUE,0.711713933415536
