,Time,Length,Airline,DayOfWeek,Weekend,HH_C,HH_A,PRED,PROB,REAL,CERT,CORRECT,TP,TN,FP,FN
291486,649,116,0.30404135338345867,5,0,0.0006674329786050651,0.2777777777777778,0,0.30481090303635844,0,0.19518909696364156,1,0,1,0,0
407174,649,116,0.30404135338345867,5,0,0.0006674329786050651,0.2777777777777778,0,0.30481090303635844,0,0.19518909696364156,1,0,1,0,0
342240,1225,74,0.38866646134893745,6,1,7.415921984500724e-05,0.25,0,0.30478998743990193,0,0.19521001256009807,1,0,1,0,0
146768,648,102,0.38866646134893745,4,0,0.00020393785457376988,0.2727272727272727,0,0.3047359504107339,1,0.19526404958926608,0,0,0,0,1
305732,1070,222,0.3091517857142857,3,0,0.00020393785457376988,0.18181818181818182,0,0.30467165688663533,1,0.19532834311336467,0,0,0,0,1
82947,705,155,0.46036085292509565,1,0,7.415921984500724e-05,0.25,0,0.30462450424212134,0,0.19537549575787866,1,0,1,0,0
468660,840,86,0.2879622344610543,1,0,0.00022247765953502168,0.25,0,0.30461902337052865,1,0.19538097662947135,0,0,0,0,1
457126,945,80,0.33641715727502103,6,1,0.0005191145389150506,0.25,0,0.3046181239882408,0,0.19538187601175921,1,0,1,0,0
240146,845,80,0.33641715727502103,6,1,0.0005191145389150506,0.25,0,0.3046181239882408,0,0.19538187601175921,1,0,1,0,0
497563,960,95,0.40134608572440666,5,0,0.0002780970744187771,0.2,0,0.30460521905756804,0,0.19539478094243196,1,0,1,0,0
391213,479,76,0.44457664088836013,7,1,0.0003151766843412807,0.4117647058823529,0,0.3045603123281838,0,0.1954396876718162,1,0,1,0,0
459169,1095,192,0.34060749041580657,2,0,0.00022247765953502168,0.16666666666666666,0,0.30448334386003945,0,0.19551665613996055,1,0,1,0,0
393987,1085,192,0.34060749041580657,2,0,0.00022247765953502168,0.16666666666666666,0,0.30448334386003945,0,0.19551665613996055,1,0,1,0,0
69469,1040,180,0.33641715727502103,2,0,0.00016685824465126627,0.2222222222222222,0,0.304420140702054,0,0.19557985929794602,1,0,1,0,0
107803,975,99,0.40134608572440666,7,1,0.00016685824465126627,0.2222222222222222,0,0.3043939676205556,1,0.1956060323794444,0,0,0,0,1
380786,475,81,0.44034917555771097,4,0,0.00040787570914753977,0.4090909090909091,0,0.3043599281945177,0,0.19564007180548232,1,0,1,0,0
82503,857,323,0.3091517857142857,2,0,0.00016685824465126627,0.2222222222222222,0,0.3043530206796054,0,0.1956469793203946,1,0,1,0,0
165632,1225,137,0.44034917555771097,3,0,0.00012977863472876265,0.14285714285714285,0,0.3043332701908616,0,0.1956667298091384,1,0,1,0,0
74939,575,94,0.2879622344610543,5,0,0.0002780970744187771,0.3333333333333333,0,0.30430796056369497,0,0.19569203943630503,1,0,1,0,0
287322,970,325,0.3568702290076336,6,1,0.00016685824465126627,0.2222222222222222,0,0.30427270952998875,0,0.19572729047001125,1,0,1,0,0
95196,670,85,0.33641715727502103,1,0,0.0006118135637213097,0.2727272727272727,0,0.3042425027216642,1,0.1957574972783358,0,0,0,0,1
494899,885,126,0.34060749041580657,5,0,0.0007601320034113241,0.21951219512195122,0,0.304235703183172,0,0.195764296816828,1,0,1,0,0
166435,810,50,0.33641715727502103,6,1,0.000482034928992547,0.2692307692307692,0,0.30421671834317265,0,0.19578328165682735,1,0,1,0,0
382605,815,330,0.3091517857142857,2,0,0.0003707960992250362,0.15,0,0.30421577364812613,0,0.19578422635187387,1,0,1,0,0
78206,875,125,0.33641715727502103,3,0,0.00014831843969001447,0.25,0,0.30419673938585046,0,0.19580326061414954,1,0,1,0,0
419201,605,115,0.33641715727502103,5,0,0.0002595572694575253,0.2857142857142857,0,0.3041706793494123,1,0.19582932065058772,0,0,0,0,1
392667,840,147,0.40134608572440666,3,0,0.0003707960992250362,0.1,0,0.30415284039326385,0,0.19584715960673615,1,0,1,0,0
14833,440,99,0.44457664088836013,2,0,0.0001853980496125181,0.4,0,0.30414845697881776,0,0.19585154302118224,1,0,1,0,0
434318,920,143,0.30404135338345867,7,1,0.00038933590418628795,0.23809523809523808,0,0.3041298356851308,0,0.1958701643148692,1,0,1,0,0
433614,1335,75,0.33641715727502103,5,0,0.0005191145389150506,0.25,0,0.30411414409205406,0,0.19588585590794594,1,0,1,0,0
47381,649,116,0.30404135338345867,6,1,0.0006674329786050651,0.2777777777777778,0,0.30410676568271533,1,0.19589323431728467,0,0,0,0,1
248863,990,106,0.38866646134893745,7,1,0.0003151766843412807,0.17647058823529413,0,0.3040977480116101,1,0.1959022519883899,0,0,0,0,1
440627,510,360,0.3091517857142857,4,0,0.0006118135637213097,0.42424242424242425,0,0.3040754172263003,0,0.19592458277369967,1,0,1,0,0
3338,790,105,0.33641715727502103,4,0,0.00029663687938002894,0.25,0,0.30404016296243536,0,0.19595983703756464,1,0,1,0,0
402842,450,160,0.3897646296696178,5,0,0.0005376543438763025,0.41379310344827586,0,0.30402550044403387,0,0.19597449955596613,1,0,1,0,0
15546,765,127,0.2879622344610543,3,0,0.0005561941488375542,0.23333333333333334,0,0.30402369745458974,0,0.19597630254541026,1,0,1,0,0
282514,775,97,0.2879622344610543,5,0,0.0016685824465126626,0.26666666666666666,0,0.3040038572411335,0,0.1959961427588665,1,0,1,0,0
111221,885,209,0.44034917555771097,4,0,0.00029663687938002894,0.125,0,0.30398523169976105,0,0.19601476830023895,1,0,1,0,0
464286,1115,105,0.38866646134893745,5,0,0.00016685824465126627,0.2222222222222222,0,0.30398305624881006,1,0.19601694375118994,0,0,0,0,1
270272,1035,91,0.34060749041580657,1,0,0.0004264155141087916,0.21739130434782608,0,0.3039680083562865,0,0.1960319916437135,1,0,1,0,0
401832,665,105,0.44034917555771097,2,0,0.0006859727835663168,0.24324324324324326,0,0.30395600960544616,0,0.19604399039455384,1,0,1,0,0
278123,510,45,0.44457664088836013,4,0,0.0017983610812414253,0.4020618556701031,0,0.3039357533782266,0,0.1960642466217734,1,0,1,0,0
394271,1326,319,0.3091517857142857,3,0,0.00016685824465126627,0.2222222222222222,0,0.30393250643706005,0,0.19606749356293995,1,0,1,0,0
476150,518,263,0.3091517857142857,6,1,0.0010382290778301012,0.42857142857142855,0,0.3039163698960371,1,0.1960836301039629,0,0,0,0,1
206010,1310,79,0.40134608572440666,5,0,0.0003707960992250362,0.2,0,0.30386262648387075,1,0.19613737351612925,0,0,0,0,1
222737,890,56,0.40134608572440666,3,0,0.00022247765953502168,0.16666666666666666,0,0.3038413495466387,0,0.19615865045336128,1,0,1,0,0
267022,1130,55,0.38866646134893745,5,0,0.00016685824465126627,0.2222222222222222,0,0.30382016078441376,1,0.19617983921558624,0,0,0,0,1
461319,685,93,0.40134608572440666,3,0,0.0002780970744187771,0.26666666666666666,0,0.303756162962042,0,0.196243837037958,1,0,1,0,0
125938,685,93,0.40134608572440666,3,0,0.0002780970744187771,0.26666666666666666,0,0.303756162962042,0,0.196243837037958,1,0,1,0,0
72453,480,210,0.3897646296696178,5,0,0.0005005747339537988,0.4074074074074074,0,0.30372864984510606,0,0.19627135015489394,1,0,1,0,0
176485,360,123,0.30404135338345867,1,0,0.0006674329786050651,0.4166666666666667,0,0.30371755610302825,0,0.19628244389697175,1,0,1,0,0
503636,360,123,0.30404135338345867,1,0,0.0006674329786050651,0.4166666666666667,0,0.30371755610302825,0,0.19628244389697175,1,0,1,0,0
452480,532,78,0.4048661800486618,7,1,0.0005932737587600579,0.34375,0,0.30368432275264856,0,0.19631567724735144,1,0,1,0,0
452805,515,144,0.34060749041580657,3,0,0.0010196892728688493,0.38181818181818183,0,0.3036686576797089,0,0.1963313423202911,1,0,1,0,0
41984,399,132,0.40134608572440666,3,0,0.0006488931736438133,0.4,0,0.3036547510824414,1,0.1963452489175586,0,0,0,0,1
220310,597,129,0.38866646134893745,7,1,0.00020393785457376988,0.2727272727272727,0,0.3036249007040737,0,0.19637509929592628,1,0,1,0,0
432648,457,228,0.3091517857142857,3,0,0.00012977863472876265,0.42857142857142855,0,0.3036162944916154,0,0.19638370550838458,1,0,1,0,0
462550,615,70,0.33641715727502103,6,1,0.00011123882976751084,0.3333333333333333,0,0.3036133483880787,1,0.19638665161192131,0,0,0,0,1
219612,400,135,0.33641715727502103,7,1,0.00035225629426378436,0.42105263157894735,0,0.3036086756758437,0,0.1963913243241563,1,0,1,0,0
21335,941,106,0.40134608572440666,4,0,0.00020393785457376988,0.18181818181818182,0,0.30360713292389613,0,0.19639286707610387,1,0,1,0,0
448772,695,170,0.3897646296696178,7,1,0.00022247765953502168,0.25,0,0.303548728875804,0,0.19645127112419603,1,0,1,0,0
9737,695,170,0.3897646296696178,7,1,0.00022247765953502168,0.25,0,0.303548728875804,0,0.19645127112419603,1,0,1,0,0
178814,645,170,0.3897646296696178,2,0,0.0008157514182950795,0.22727272727272727,0,0.30354800377326424,0,0.19645199622673576,1,0,1,0,0
54635,795,95,0.3897646296696178,2,0,0.0002410174644962735,0.15384615384615385,0,0.30350331520250656,0,0.19649668479749344,1,0,1,0,0
487296,930,81,0.24981577008106118,3,0,0.0005191145389150506,0.21428571428571427,0,0.3034699141402459,0,0.19653008585975412,1,0,1,0,0
442200,1295,85,0.24981577008106118,3,0,0.0005191145389150506,0.21428571428571427,0,0.3034699141402459,0,0.19653008585975412,1,0,1,0,0
491455,873,71,0.44457664088836013,5,0,0.0005191145389150506,0.17857142857142858,0,0.30343046599455425,0,0.19656953400544575,1,0,1,0,0
32541,1085,192,0.34060749041580657,1,0,0.00022247765953502168,0.16666666666666666,0,0.30331973801281387,1,0.19668026198718613,0,0,0,0,1
277934,515,160,0.3091517857142857,7,1,0.00044495531907004336,0.4166666666666667,0,0.30326766883843687,0,0.19673233116156313,1,0,1,0,0
403081,630,105,0.3897646296696178,6,1,0.00040787570914753977,0.2727272727272727,0,0.30326167048398556,0,0.19673832951601444,1,0,1,0,0
455033,630,105,0.3897646296696178,6,1,0.00040787570914753977,0.2727272727272727,0,0.30326167048398556,0,0.19673832951601444,1,0,1,0,0
212480,650,130,0.44034917555771097,1,0,0.0006303533686825614,0.23529411764705882,0,0.3032288478479387,1,0.1967711521520613,0,0,0,0,1
212438,580,101,0.46036085292509565,7,1,0.001446104786977641,0.2948717948717949,0,0.30322635990239066,1,0.19677364009760934,0,0,0,0,1
258162,605,70,0.33641715727502103,5,0,0.00011123882976751084,0.3333333333333333,0,0.30322223516525815,1,0.19677776483474185,0,0,0,0,1
538204,605,70,0.33641715727502103,6,1,0.00011123882976751084,0.3333333333333333,0,0.30322223516525815,1,0.19677776483474185,0,0,0,0,1
162143,1035,91,0.34060749041580657,2,0,0.0004264155141087916,0.21739130434782608,0,0.3032013977182155,0,0.19679860228178447,1,0,1,0,0
274732,1112,108,0.44457664088836013,3,0,0.00035225629426378436,0.10526315789473684,0,0.30319773691929763,0,0.19680226308070237,1,0,1,0,0
414819,605,109,0.40134608572440666,5,0,0.00012977863472876265,0.2857142857142857,0,0.30316885105681546,1,0.19683114894318454,0,0,0,0,1
448281,390,80,0.4048661800486618,1,0,0.00040787570914753977,0.4090909090909091,0,0.3031654304120756,0,0.1968345695879244,1,0,1,0,0
449495,1282,87,0.44457664088836013,2,0,9.269902480625904e-05,0.2,0,0.3031572419471322,0,0.19684275805286777,1,0,1,0,0
162969,900,171,0.34060749041580657,5,0,0.00040787570914753977,0.22727272727272727,0,0.3031557690537661,0,0.19684423094623388,1,0,1,0,0
304816,983,105,0.44457664088836013,7,1,0.00029663687938002894,0.1875,0,0.3031444374629204,1,0.1968555625370796,0,0,0,0,1
524615,1019,135,0.30404135338345867,3,0,7.415921984500724e-05,0.25,0,0.30313153264237197,1,0.19686846735762803,0,0,0,0,1
518200,400,135,0.33641715727502103,4,0,0.00035225629426378436,0.42105263157894735,0,0.3031291582205805,1,0.1968708417794195,0,0,0,0,1
216067,665,105,0.44034917555771097,3,0,0.0006859727835663168,0.24324324324324326,0,0.3030971302581902,0,0.19690286974180982,1,0,1,0,0
478633,740,84,0.38866646134893745,5,0,0.0002410174644962735,0.23076923076923078,0,0.30306341568295975,1,0.19693658431704025,0,0,0,0,1
390843,975,120,0.2879622344610543,4,0,0.0005561941488375542,0.23333333333333334,0,0.30302027126156966,0,0.19697972873843034,1,0,1,0,0
439730,695,68,0.4048661800486618,5,0,0.00020393785457376988,0.2727272727272727,0,0.30300878447810314,0,0.19699121552189686,1,0,1,0,0
390835,695,67,0.4048661800486618,5,0,0.00020393785457376988,0.2727272727272727,0,0.30300878447810314,0,0.19699121552189686,1,0,1,0,0
89995,915,65,0.3897646296696178,7,1,0.000964069857985094,0.19230769230769232,0,0.3030004347910776,1,0.19699956520892242,0,0,0,0,1
339285,1105,80,0.33641715727502103,1,0,0.0002410174644962735,0.23076923076923078,0,0.302957606895837,0,0.197042393104163,1,0,1,0,0
527913,526,45,0.44457664088836013,6,1,0.0017983610812414253,0.4020618556701031,0,0.30295021147901674,1,0.19704978852098326,0,0,0,0,1
63447,875,84,0.40134608572440666,2,0,0.00022247765953502168,0.16666666666666666,0,0.3029256632812846,0,0.19707433671871538,1,0,1,0,0
188269,540,57,0.40134608572440666,6,1,0.0007786718083725759,0.3333333333333333,0,0.30289069265657437,0,0.19710930734342563,1,0,1,0,0
48309,700,100,0.3897646296696178,7,1,0.000482034928992547,0.2692307692307692,0,0.30287738498352,1,0.19712261501647999,0,0,0,0,1
451294,500,170,0.3897646296696178,3,0,0.0002410174644962735,0.38461538461538464,0,0.3028769579667666,0,0.1971230420332334,1,0,1,0,0
339848,415,192,0.46036085292509565,5,0,0.0003707960992250362,0.4,0,0.30284627453155355,0,0.19715372546844645,1,0,1,0,0
298448,415,192,0.46036085292509565,6,1,0.0003707960992250362,0.4,0,0.3027705873462831,0,0.1972294126537169,1,0,1,0,0
422904,765,245,0.3228980322003578,5,0,0.0007045125885275687,0.23684210526315788,0,0.30273692369912075,1,0.19726307630087925,0,0,0,0,1
514644,950,65,0.38866646134893745,4,0,0.0007601320034113241,0.14634146341463414,0,0.30271983758606624,0,0.19728016241393376,1,0,1,0,0
438910,645,170,0.3897646296696178,3,0,0.0008157514182950795,0.22727272727272727,0,0.30268912442600826,0,0.19731087557399174,1,0,1,0,0
132614,840,147,0.40134608572440666,1,0,0.0003707960992250362,0.1,0,0.30266750046535784,0,0.19733249953464216,1,0,1,0,0
494066,1112,104,0.38866646134893745,4,0,0.0003151766843412807,0.17647058823529413,0,0.3026276964418206,0,0.19737230355817942,1,0,1,0,0
5813,635,112,0.4401244167962675,5,0,0.0010011494679075977,0.25925925925925924,0,0.3026075318033936,0,0.19739246819660639,1,0,1,0,0
159605,1160,53,0.44034917555771097,4,0,0.00022247765953502168,0.16666666666666666,0,0.3025976787727594,1,0.1974023212272406,0,0,0,0,1
440112,875,65,0.3897646296696178,5,0,0.000964069857985094,0.19230769230769232,0,0.3025643531146502,0,0.1974356468853498,1,0,1,0,0
71640,1115,165,0.3897646296696178,3,0,0.00012977863472876265,0.14285714285714285,0,0.3025255457860434,0,0.1974744542139566,1,0,1,0,0
374617,790,71,0.44457664088836013,6,1,0.00016685824465126627,0.2222222222222222,0,0.30252005095458745,1,0.19747994904541255,0,0,0,0,1
27870,897,82,0.24981577008106118,1,0,0.0005191145389150506,0.21428571428571427,0,0.30245915186500366,0,0.19754084813499634,1,0,1,0,0
187417,615,255,0.3897646296696178,4,0,0.0009455300530238422,0.23529411764705882,0,0.302456827455871,0,0.197543172544129,1,0,1,0,0
460947,797,107,0.44457664088836013,4,0,0.00022247765953502168,0.16666666666666666,0,0.3024522655044826,0,0.19754773449551738,1,0,1,0,0
151298,545,55,0.33641715727502103,4,0,0.0004264155141087916,0.34782608695652173,0,0.302434446893832,1,0.19756555310616802,0,0,0,0,1
391425,1320,330,0.3897646296696178,3,0,0.00022247765953502168,0.0,0,0.30243246369996596,0,0.19756753630003404,1,0,1,0,0
189348,470,136,0.30404135338345867,5,0,0.000482034928992547,0.4230769230769231,0,0.3024175332760135,0,0.1975824667239865,1,0,1,0,0
2135,750,84,0.34060749041580657,5,0,0.0016685824465126626,0.26666666666666666,0,0.3024077576838907,0,0.19759224231610928,1,0,1,0,0
443949,55,170,0.3897646296696178,1,0,0.0008528310282175832,0.391304347826087,0,0.302400195384306,0,0.19759980461569399,1,0,1,0,0
63738,930,75,0.3897646296696178,4,0,0.0004634951240312952,0.16,0,0.30238685297433515,0,0.19761314702566485,1,0,1,0,0
240443,930,75,0.3897646296696178,4,0,0.0004634951240312952,0.16,0,0.30238685297433515,0,0.19761314702566485,1,0,1,0,0
396290,929,139,0.30404135338345867,5,0,0.00038933590418628795,0.23809523809523808,0,0.3023712894900558,0,0.19762871050994418,1,0,1,0,0
186433,423,105,0.3091517857142857,7,1,0.001075308687752605,0.43103448275862066,0,0.3023442992040247,0,0.19765570079597528,1,0,1,0,0
193386,1039,161,0.3091517857142857,3,0,0.00035225629426378436,0.15789473684210525,0,0.3023379430661178,1,0.19766205693388222,0,0,0,0,1
389840,1405,224,0.3091517857142857,6,1,0.0007045125885275687,0.23684210526315788,0,0.30226124879755567,0,0.19773875120244433,1,0,1,0,0
137278,1160,105,0.33641715727502103,5,0,0.00029663687938002894,0.25,0,0.30221621868703524,0,0.19778378131296476,1,0,1,0,0
101628,360,190,0.46036085292509565,4,0,0.0003707960992250362,0.4,0,0.30218708899775854,1,0.19781291100224146,0,0,0,0,1
222342,1240,64,0.34060749041580657,3,0,0.0002410174644962735,0.23076923076923078,0,0.3021670885497291,0,0.19783291145027088,1,0,1,0,0
146396,875,125,0.33641715727502103,4,0,0.00014831843969001447,0.25,0,0.3021507722317542,1,0.19784922776824582,0,0,0,0,1
339933,1060,90,0.33641715727502103,2,0,0.0004634951240312952,0.2,0,0.30213982811307377,0,0.19786017188692623,1,0,1,0,0
285290,1350,85,0.34060749041580657,2,0,0.0004634951240312952,0.2,0,0.30213982811307377,0,0.19786017188692623,1,0,1,0,0
345319,1060,90,0.33641715727502103,2,0,0.0004634951240312952,0.2,0,0.30213982811307377,0,0.19786017188692623,1,0,1,0,0
107389,1025,76,0.24981577008106118,1,0,0.0003151766843412807,0.23529411764705882,0,0.3021228231889426,1,0.19787717681105738,0,0,0,0,1
64815,822,92,0.3091517857142857,1,0,0.00033371648930253253,0.2222222222222222,0,0.30211657995370134,0,0.19788342004629866,1,0,1,0,0
170143,715,93,0.40134608572440666,5,0,0.0016685824465126626,0.26666666666666666,0,0.30208893626972655,0,0.19791106373027345,1,0,1,0,0
260761,715,93,0.40134608572440666,5,0,0.0016685824465126626,0.26666666666666666,0,0.30208893626972655,1,0.19791106373027345,0,0,0,0,1
28867,940,144,0.2879622344610543,1,0,7.415921984500724e-05,0.25,0,0.3020429713649426,0,0.19795702863505737,1,0,1,0,0
424320,1055,111,0.38866646134893745,7,1,0.00033371648930253253,0.16666666666666666,0,0.30202618246184976,1,0.19797381753815024,0,0,0,0,1
74400,970,65,0.33641715727502103,1,0,0.00035225629426378436,0.21052631578947367,0,0.30202488546357037,0,0.19797511453642963,1,0,1,0,0
174012,915,65,0.4048661800486618,6,1,0.0001853980496125181,0.2,0,0.3019953653663746,0,0.1980046346336254,1,0,1,0,0
327119,680,82,0.40134608572440666,6,1,0.00020393785457376988,0.2727272727272727,0,0.30199270684426405,0,0.19800729315573595,1,0,1,0,0
355205,440,180,0.3897646296696178,3,0,0.0008528310282175832,0.391304347826087,0,0.30198751524885387,1,0.19801248475114613,0,0,0,0,1
116683,1220,75,0.33641715727502103,2,0,0.0002410174644962735,0.23076923076923078,0,0.30188601240308155,0,0.19811398759691845,1,0,1,0,0
181333,487,223,0.44034917555771097,3,0,0.0007230523934888205,0.38461538461538464,0,0.30187328908583916,0,0.19812671091416084,1,0,1,0,0
460326,547,142,0.4048661800486618,5,0,0.00011123882976751084,0.3333333333333333,0,0.3018593077571082,0,0.19814069224289182,1,0,1,0,0
218248,525,195,0.3897646296696178,4,0,0.00044495531907004336,0.375,0,0.30185759931826506,0,0.19814240068173494,1,0,1,0,0
400546,860,59,0.38866646134893745,4,0,0.0007601320034113241,0.14634146341463414,0,0.3018391217284091,0,0.1981608782715909,1,0,1,0,0
163898,910,74,0.40134608572440666,5,0,0.0006859727835663168,0.1891891891891892,0,0.3018381352227279,0,0.1981618647772721,1,0,1,0,0
296130,1266,82,0.24981577008106118,1,0,0.0003151766843412807,0.23529411764705882,0,0.30179881012456017,0,0.19820118987543983,1,0,1,0,0
283003,958,42,0.3568702290076336,7,1,0.0015758834217064037,0.17647058823529413,0,0.3017896792399948,0,0.19821032076000522,1,0,1,0,0
13976,565,115,0.24981577008106118,3,0,0.000482034928992547,0.3076923076923077,0,0.30177654346616645,0,0.19822345653383355,1,0,1,0,0
213324,1265,143,0.30404135338345867,6,1,0.00038933590418628795,0.23809523809523808,0,0.3016671521364127,1,0.1983328478635873,0,0,0,0,1
195264,475,104,0.4048661800486618,1,0,0.0007786718083725759,0.38095238095238093,0,0.3016436442192566,1,0.1983563557807434,0,0,0,0,1
